CTDEEPLablD,Stream,SID#/Station,Rep,Subsample Duplicate Notes,Device,Habitat,DATE_COL,SAMPTYPE,LAB_NAME,LAB_SAMPLE_ID,TAXONOMIST,LAB_TIN,TAXON_NAME,DEEPTaxaID,LIFE_STAGE,ABUNDANCE,%_SUB,CORRECTED,#_IN_RC,IMMATURE,INDETERMINATE,CONDITION,DISTINCT,AGGREGATED,LAB_COM,KINGDOM,PHYLUM,SUBPHYLUM,CLASS,SUBCLASS,INFRACLASS,SUPERORDER,ORDER,SUBORDER,INFRAORDER,SUPERFAMILY,FAMILY,SUBFAMILY,TRIBE,SUBTRIBE,GENUS,SUBGENUS,SPECIES,SUBSPECIES,ADDITIONS,SERIAL
RBV-2023-014,Peake Brook,17650,1,RBV,KN1M2,Riffle,10/26/2023,ABM-RBV,EcoAnalysts,8436.3-14,B. LaVoie,2,Turbellaria,821,N/A,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Platyhelminthes,,Turbellaria,,,,,,,,,,,,,,,,,53964
RBV-2023-015,Scranton Brook,20879,1,RBV,KN1M2,Riffle,11/30/2023,ABM-RBV,EcoAnalysts,8436.3-15,B. LaVoie,498,Ectopria sp.,514,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Coleoptera,Polyphaga,,,Psephenidae,,,,Ectopria,,sp.,,,114087
RBV-2023-015,Scranton Brook,20879,1,RBV,KN1M2,Riffle,11/30/2023,ABM-RBV,EcoAnalysts,8436.3-15,B. LaVoie,1032,Ceratopogoninae,350,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Diptera,Nematocera,,,Ceratopogonidae,Ceratopogoninae,,,,,,,,127338
RBV-2023-015,Scranton Brook,20879,1,RBV,KN1M2,Riffle,11/30/2023,ABM-RBV,EcoAnalysts,8436.3-15,B. LaVoie,765,Chironomidae,551,Larvae,3,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Diptera,Nematocera,,,Chironomidae,,,,,,,,,127917
RBV-2023-015,Scranton Brook,20879,1,RBV,KN1M2,Riffle,11/30/2023,ABM-RBV,EcoAnalysts,8436.3-15,B. LaVoie,726,Prosimulium sp.,684,Larvae,3,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Diptera,Nematocera,,,Simuliidae,,,,Prosimulium,,sp.,,,126703
RBV-2023-015,Scranton Brook,20879,1,RBV,KN1M2,Riffle,11/30/2023,ABM-RBV,EcoAnalysts,8436.3-15,B. LaVoie,751,Dicranota sp.,740,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Diptera,,,,Tipulidae,Pediciinae,,,Dicranota,,sp.,,,121027
RBV-2023-015,Scranton Brook,20879,1,RBV,KN1M2,Riffle,11/30/2023,ABM-RBV,EcoAnalysts,8436.3-15,B. LaVoie,755,Hexatoma sp.,694,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Diptera,,,,Tipulidae,Limoniinae,Hexatomini,,Hexatoma,,sp.,,,120094
RBV-2023-015,Scranton Brook,20879,1,RBV,KN1M2,Riffle,11/30/2023,ABM-RBV,EcoAnalysts,8436.3-15,B. LaVoie,764,Tipula sp.,742,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Diptera,,,,Tipulidae,Tipulinae,,,Tipula,,sp.,,,119037
RBV-2023-015,Scranton Brook,20879,1,RBV,KN1M2,Riffle,11/30/2023,ABM-RBV,EcoAnalysts,8436.3-15,B. LaVoie,144,Baetis tricaudatus,414,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Ephemeroptera,,,,Baetidae,,,,Baetis,,Baetis tricaudatus,,,100817
RBV-2023-015,Scranton Brook,20879,1,RBV,KN1M2,Riffle,11/30/2023,ABM-RBV,EcoAnalysts,8436.3-15,B. LaVoie,187,Eurylophella sp.,459,Larvae,1,N/A,N/A,0,N,Y,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Ephemeroptera,,,,Ephemerellidae,,,,Eurylophella,,sp.,,,101324
RBV-2023-015,Scranton Brook,20879,1,RBV,KN1M2,Riffle,11/30/2023,ABM-RBV,EcoAnalysts,8436.3-15,B. LaVoie,1399,Maccaffertium pudicum,73,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Ephemeroptera,,,,Heptageniidae,,,,Maccaffertium,,Maccaffertium pudicum,,,100536
RBV-2023-015,Scranton Brook,20879,1,RBV,KN1M2,Riffle,11/30/2023,ABM-RBV,EcoAnalysts,8436.3-15,B. LaVoie,1482,Habrophlebiodes sp.,465,Larvae,6,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Ephemeroptera,,,,Leptophlebiidae,,,,Habrophlebiodes,,sp.,,,101122
RBV-2023-015,Scranton Brook,20879,1,RBV,KN1M2,Riffle,11/30/2023,ABM-RBV,EcoAnalysts,8436.3-15,B. LaVoie,277,Gomphidae,884,Larvae,1,N/A,N/A,0,Y,N,N,N,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Odonata,Anisoptera,,,Gomphidae,,,,,,,,,101664
RBV-2023-015,Scranton Brook,20879,1,RBV,KN1M2,Riffle,11/30/2023,ABM-RBV,EcoAnalysts,8436.3-15,B. LaVoie,279,Lanthus sp.,888,Larvae,3,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Odonata,Anisoptera,,,Gomphidae,,,,Lanthus,,sp.,,,101766
RBV-2023-015,Scranton Brook,20879,1,RBV,KN1M2,Riffle,11/30/2023,ABM-RBV,EcoAnalysts,8436.3-15,B. LaVoie,321,Sweltsa sp.,337,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Plecoptera,,,,Chloroperlidae,,,,Sweltsa,,sp.,,,103273
RBV-2023-015,Scranton Brook,20879,1,RBV,KN1M2,Riffle,11/30/2023,ABM-RBV,EcoAnalysts,8436.3-15,B. LaVoie,322,Leuctridae,316,Larvae,14,N/A,N/A,0,Y,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Plecoptera,,,,Leuctridae,,,,,,,,,102840
RBV-2023-015,Scranton Brook,20879,1,RBV,KN1M2,Riffle,11/30/2023,ABM-RBV,EcoAnalysts,8436.3-15,B. LaVoie,333,Nemouridae,318,Larvae,1,N/A,N/A,0,Y,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Plecoptera,,,,Nemouridae,,,,,,,,,102517
RBV-2023-015,Scranton Brook,20879,1,RBV,KN1M2,Riffle,11/30/2023,ABM-RBV,EcoAnalysts,8436.3-15,B. LaVoie,355,Tallaperla sp.,325,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Plecoptera,,,,Peltoperlidae,,,,Tallaperla,,sp.,,,102500
RBV-2023-015,Scranton Brook,20879,1,RBV,KN1M2,Riffle,11/30/2023,ABM-RBV,EcoAnalysts,8436.3-15,B. LaVoie,359,Perlidae,338,Larvae,1,N/A,N/A,0,Y,N,N,N,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Plecoptera,,,,Perlidae,,,,,,,,,102914
RBV-2023-015,Scranton Brook,20879,1,RBV,KN1M2,Riffle,11/30/2023,ABM-RBV,EcoAnalysts,8436.3-15,B. LaVoie,1354,Eccoptura xanthenes,354,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Plecoptera,,,,Perlidae,,,,Eccoptura,,Eccoptura xanthenes,,,102940
RBV-2023-015,Scranton Brook,20879,1,RBV,KN1M2,Riffle,11/30/2023,ABM-RBV,EcoAnalysts,8436.3-15,B. LaVoie,410,Taeniopterygidae,328,Larvae,1,N/A,N/A,0,Y,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Plecoptera,,,,Taeniopterygidae,,,,,,,,,102788
RBV-2023-015,Scranton Brook,20879,1,RBV,KN1M2,Riffle,11/30/2023,ABM-RBV,EcoAnalysts,8436.3-15,B. LaVoie,420,Taeniopteryx sp.,331,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Plecoptera,,,,Taeniopterygidae,,,,Taeniopteryx,,sp.,,,102789
RBV-2023-015,Scranton Brook,20879,1,RBV,KN1M2,Riffle,11/30/2023,ABM-RBV,EcoAnalysts,8436.3-15,B. LaVoie,532,Glossosomatidae,760,Pupae,2,N/A,N/A,0,N,Y,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Glossosomatidae,,,,,,,,,117120
RBV-2023-015,Scranton Brook,20879,1,RBV,KN1M2,Riffle,11/30/2023,ABM-RBV,EcoAnalysts,8436.3-15,B. LaVoie,5852,Diplectrona modesta,772,Larvae,3,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Hydropsychidae,Diplectroninae,,,Diplectrona,,Diplectrona modesta,,,115402
RBV-2023-015,Scranton Brook,20879,1,RBV,KN1M2,Riffle,11/30/2023,ABM-RBV,EcoAnalysts,8436.3-15,B. LaVoie,546,Hydropsyche betteni,774,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Hydropsychidae,Hydropsychinae,,,Hydropsyche,,Hydropsyche betteni,,,115454
RBV-2023-015,Scranton Brook,20879,1,RBV,KN1M2,Riffle,11/30/2023,ABM-RBV,EcoAnalysts,8436.3-15,B. LaVoie,561,Hydropsyche sparna,769,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Hydropsychidae,Hydropsychinae,,,Hydropsyche,,Hydropsyche sparna,,,115527
RBV-2023-015,Scranton Brook,20879,1,RBV,KN1M2,Riffle,11/30/2023,ABM-RBV,EcoAnalysts,8436.3-15,B. LaVoie,587,Lepidostoma sp.,797,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Lepidostomatidae,,,,Lepidostoma,,sp.,,,116794
RBV-2023-015,Scranton Brook,20879,1,RBV,KN1M2,Riffle,11/30/2023,ABM-RBV,EcoAnalysts,8436.3-15,B. LaVoie,600,Limnephilidae,807,Larvae,2,N/A,N/A,0,Y,N,N,N,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Limnephilidae,,,,,,,,,115933
RBV-2023-015,Scranton Brook,20879,1,RBV,KN1M2,Riffle,11/30/2023,ABM-RBV,EcoAnalysts,8436.3-15,B. LaVoie,629,Pycnopsyche sp.,815,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Limnephilidae,,,,Pycnopsyche,,sp.,,,116409
RBV-2023-015,Scranton Brook,20879,1,RBV,KN1M2,Riffle,11/30/2023,ABM-RBV,EcoAnalysts,8436.3-15,B. LaVoie,638,Dolophilodes sp.,829,Larvae,3,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Philopotamidae,,,,Dolophilodes,,sp.,,,115319
RBV-2023-015,Scranton Brook,20879,1,RBV,KN1M2,Riffle,11/30/2023,ABM-RBV,EcoAnalysts,8436.3-15,B. LaVoie,639,Wormaldia sp.,830,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Philopotamidae,,,,Wormaldia,,sp.,,,115258
RBV-2023-015,Scranton Brook,20879,1,RBV,KN1M2,Riffle,11/30/2023,ABM-RBV,EcoAnalysts,8436.3-15,B. LaVoie,3306,Rhyacophila carolina,850,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Rhyacophilidae,,,,Rhyacophila,,Rhyacophila carolina,,,115131
RBV-2023-016,Safford Brook,20880,1,RBV,KN1M2,Riffle,11/17/2023,ABM-RBV,EcoAnalysts,8436.3-16,B. LaVoie,500,Psephenus herricki,516,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Coleoptera,Polyphaga,,,Psephenidae,,,,Psephenus,,Psephenus herricki,,,114072
RBV-2023-016,Safford Brook,20880,1,RBV,KN1M2,Riffle,11/17/2023,ABM-RBV,EcoAnalysts,8436.3-16,B. LaVoie,765,Chironomidae,551,Larvae,3,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Diptera,Nematocera,,,Chironomidae,,,,,,,,,127917
RBV-2023-016,Safford Brook,20880,1,RBV,KN1M2,Riffle,11/17/2023,ABM-RBV,EcoAnalysts,8436.3-16,B. LaVoie,755,Hexatoma sp.,694,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Diptera,,,,Tipulidae,Limoniinae,Hexatomini,,Hexatoma,,sp.,,,120094
RBV-2023-016,Safford Brook,20880,1,RBV,KN1M2,Riffle,11/17/2023,ABM-RBV,EcoAnalysts,8436.3-16,B. LaVoie,764,Tipula sp.,742,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Diptera,,,,Tipulidae,Tipulinae,,,Tipula,,sp.,,,119037
RBV-2023-016,Safford Brook,20880,1,RBV,KN1M2,Riffle,11/17/2023,ABM-RBV,EcoAnalysts,8436.3-16,B. LaVoie,129,Baetidae,407,Larvae,1,N/A,N/A,0,Y,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Ephemeroptera,,,,Baetidae,,,,,,,,,100755
RBV-2023-016,Safford Brook,20880,1,RBV,KN1M2,Riffle,11/17/2023,ABM-RBV,EcoAnalysts,8436.3-16,B. LaVoie,187,Eurylophella sp.,459,Larvae,1,N/A,N/A,0,N,Y,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Ephemeroptera,,,,Ephemerellidae,,,,Eurylophella,,sp.,,,101324
RBV-2023-016,Safford Brook,20880,1,RBV,KN1M2,Riffle,11/17/2023,ABM-RBV,EcoAnalysts,8436.3-16,B. LaVoie,209,Epeorus sp.,420,Larvae,4,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Ephemeroptera,,,,Heptageniidae,,,,Epeorus,,sp.,,,100626
RBV-2023-016,Safford Brook,20880,1,RBV,KN1M2,Riffle,11/17/2023,ABM-RBV,EcoAnalysts,8436.3-16,B. LaVoie,232,Maccaffertium modestum,994,Larvae,4,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Ephemeroptera,,,,Heptageniidae,,,,Maccaffertium,,Maccaffertium modestum,,,100532
RBV-2023-016,Safford Brook,20880,1,RBV,KN1M2,Riffle,11/17/2023,ABM-RBV,EcoAnalysts,8436.3-16,B. LaVoie,236,Maccaffertium sp.,67,Larvae,1,N/A,N/A,0,Y,N,N,N,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Ephemeroptera,,,,Heptageniidae,,,,Maccaffertium,,sp.,,,697957
RBV-2023-016,Safford Brook,20880,1,RBV,KN1M2,Riffle,11/17/2023,ABM-RBV,EcoAnalysts,8436.3-16,B. LaVoie,1482,Habrophlebiodes sp.,465,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Ephemeroptera,,,,Leptophlebiidae,,,,Habrophlebiodes,,sp.,,,101122
RBV-2023-016,Safford Brook,20880,1,RBV,KN1M2,Riffle,11/17/2023,ABM-RBV,EcoAnalysts,8436.3-16,B. LaVoie,12780,Neoleptophlebia sp.,1141,Larvae,3,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Ephemeroptera,,,,Leptophlebiidae,,,,Neoleptophlebia,,sp.,,,0
RBV-2023-016,Safford Brook,20880,1,RBV,KN1M2,Riffle,11/17/2023,ABM-RBV,EcoAnalysts,8436.3-16,B. LaVoie,3686,Nigronia serricornis,750,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Neuropterida,Megaloptera,,,,Corydalidae,Chauliodinae,,,Nigronia,,Nigronia serricornis,,,115031
RBV-2023-016,Safford Brook,20880,1,RBV,KN1M2,Riffle,11/17/2023,ABM-RBV,EcoAnalysts,8436.3-16,B. LaVoie,308,Capniidae,313,Larvae,1,N/A,N/A,0,Y,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Plecoptera,,,,Capniidae,,,,,,,,,102643
RBV-2023-016,Safford Brook,20880,1,RBV,KN1M2,Riffle,11/17/2023,ABM-RBV,EcoAnalysts,8436.3-16,B. LaVoie,312,Paracapnia sp.,330,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Plecoptera,,,,Capniidae,,,,Paracapnia,,sp.,,,102804
RBV-2023-016,Safford Brook,20880,1,RBV,KN1M2,Riffle,11/17/2023,ABM-RBV,EcoAnalysts,8436.3-16,B. LaVoie,321,Sweltsa sp.,337,Larvae,14,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Plecoptera,,,,Chloroperlidae,,,,Sweltsa,,sp.,,,103273
RBV-2023-016,Safford Brook,20880,1,RBV,KN1M2,Riffle,11/17/2023,ABM-RBV,EcoAnalysts,8436.3-16,B. LaVoie,355,Tallaperla sp.,325,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Plecoptera,,,,Peltoperlidae,,,,Tallaperla,,sp.,,,102500
RBV-2023-016,Safford Brook,20880,1,RBV,KN1M2,Riffle,11/17/2023,ABM-RBV,EcoAnalysts,8436.3-16,B. LaVoie,1354,Eccoptura xanthenes,354,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Plecoptera,,,,Perlidae,,,,Eccoptura,,Eccoptura xanthenes,,,102940
RBV-2023-016,Safford Brook,20880,1,RBV,KN1M2,Riffle,11/17/2023,ABM-RBV,EcoAnalysts,8436.3-16,B. LaVoie,380,Perlodidae,360,Larvae,3,N/A,N/A,0,Y,N,Y,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Plecoptera,,,,Perlodidae,,,,,,,,,102994
RBV-2023-016,Safford Brook,20880,1,RBV,KN1M2,Riffle,11/17/2023,ABM-RBV,EcoAnalysts,8436.3-16,B. LaVoie,410,Taeniopterygidae,328,Larvae,2,N/A,N/A,0,Y,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Plecoptera,,,,Taeniopterygidae,,,,,,,,,102788
RBV-2023-016,Safford Brook,20880,1,RBV,KN1M2,Riffle,11/17/2023,ABM-RBV,EcoAnalysts,8436.3-16,B. LaVoie,415,Taenionema sp.,290,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Plecoptera,,,,Taeniopterygidae,,,,Taenionema,,sp.,,,102519
RBV-2023-016,Safford Brook,20880,1,RBV,KN1M2,Riffle,11/17/2023,ABM-RBV,EcoAnalysts,8436.3-16,B. LaVoie,420,Taeniopteryx sp.,331,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Plecoptera,,,,Taeniopterygidae,,,,Taeniopteryx,,sp.,,,102789
RBV-2023-016,Safford Brook,20880,1,RBV,KN1M2,Riffle,11/17/2023,ABM-RBV,EcoAnalysts,8436.3-16,B. LaVoie,603,Apatania sp.,809,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Apataniidae,,,,Apatania,,sp.,,,115935
RBV-2023-016,Safford Brook,20880,1,RBV,KN1M2,Riffle,11/17/2023,ABM-RBV,EcoAnalysts,8436.3-16,B. LaVoie,532,Glossosomatidae,760,Pupae,2,N/A,N/A,0,N,Y,N,N,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Glossosomatidae,,,,,,,,,117120
RBV-2023-016,Safford Brook,20880,1,RBV,KN1M2,Riffle,11/17/2023,ABM-RBV,EcoAnalysts,8436.3-16,B. LaVoie,536,Glossosoma sp.,762,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Glossosomatidae,,,,Glossosoma,,sp.,,,117159
RBV-2023-016,Safford Brook,20880,1,RBV,KN1M2,Riffle,11/17/2023,ABM-RBV,EcoAnalysts,8436.3-16,B. LaVoie,544,Cheumatopsyche sp.,770,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Hydropsychidae,Hydropsychinae,,,Cheumatopsyche,,sp.,,,115408
RBV-2023-016,Safford Brook,20880,1,RBV,KN1M2,Riffle,11/17/2023,ABM-RBV,EcoAnalysts,8436.3-16,B. LaVoie,565,Hydropsyche sp.,773,Larvae,1,N/A,N/A,0,N,Y,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Hydropsychidae,Hydropsychinae,,,Hydropsyche,,sp.,,,115453
RBV-2023-016,Safford Brook,20880,1,RBV,KN1M2,Riffle,11/17/2023,ABM-RBV,EcoAnalysts,8436.3-16,B. LaVoie,587,Lepidostoma sp.,797,Larvae,4,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Lepidostomatidae,,,,Lepidostoma,,sp.,,,116794
RBV-2023-016,Safford Brook,20880,1,RBV,KN1M2,Riffle,11/17/2023,ABM-RBV,EcoAnalysts,8436.3-16,B. LaVoie,634,Philopotamidae,824,Pupae,1,N/A,N/A,0,N,Y,N,N,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Philopotamidae,,,,,,,,,115257
RBV-2023-016,Safford Brook,20880,1,RBV,KN1M2,Riffle,11/17/2023,ABM-RBV,EcoAnalysts,8436.3-16,B. LaVoie,638,Dolophilodes sp.,829,Larvae,3,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Philopotamidae,,,,Dolophilodes,,sp.,,,115319
RBV-2023-016,Safford Brook,20880,1,RBV,KN1M2,Riffle,11/17/2023,ABM-RBV,EcoAnalysts,8436.3-16,B. LaVoie,653,Polycentropus sp.,838,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Trichoptera,,,,Polycentropodidae,,,,Polycentropus,,sp.,,,117044
RBV-2023-017,Elbow Brook,20881,1,RBV,KN1M2,Riffle,10/1/2023,ABM-RBV,EcoAnalysts,8436.3-17,B. LaVoie,4,Oligochaeta,651,N/A,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Annelida,,Clitellata,Oligochaeta,,,,,,,,,,,,,,,,68422
RBV-2023-017,Elbow Brook,20881,1,RBV,KN1M2,Riffle,10/1/2023,ABM-RBV,EcoAnalysts,8436.3-17,B. LaVoie,477,Stenelmis sp.,509,Adults,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Coleoptera,Polyphaga,,,Elmidae,,,,Stenelmis,,sp.,,,114095
RBV-2023-017,Elbow Brook,20881,1,RBV,KN1M2,Riffle,10/1/2023,ABM-RBV,EcoAnalysts,8436.3-17,B. LaVoie,498,Ectopria sp.,514,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Coleoptera,Polyphaga,,,Psephenidae,,,,Ectopria,,sp.,,,114087
RBV-2023-017,Elbow Brook,20881,1,RBV,KN1M2,Riffle,10/1/2023,ABM-RBV,EcoAnalysts,8436.3-17,B. LaVoie,500,Psephenus herricki,516,Larvae,7,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Coleoptera,Polyphaga,,,Psephenidae,,,,Psephenus,,Psephenus herricki,,,114072
RBV-2023-017,Elbow Brook,20881,1,RBV,KN1M2,Riffle,10/1/2023,ABM-RBV,EcoAnalysts,8436.3-17,B. LaVoie,140,Baetis pluto,941,Larvae,3,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Ephemeroptera,,,,Baetidae,,,,Baetis,,Baetis pluto,,,100858
RBV-2023-017,Elbow Brook,20881,1,RBV,KN1M2,Riffle,10/1/2023,ABM-RBV,EcoAnalysts,8436.3-17,B. LaVoie,187,Eurylophella sp.,459,Larvae,1,N/A,N/A,0,N,Y,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Ephemeroptera,,,,Ephemerellidae,,,,Eurylophella,,sp.,,,101324
RBV-2023-017,Elbow Brook,20881,1,RBV,KN1M2,Riffle,10/1/2023,ABM-RBV,EcoAnalysts,8436.3-17,B. LaVoie,235,Maccaffertium vicarium,75,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Ephemeroptera,,,,Heptageniidae,,,,Maccaffertium,,Maccaffertium vicarium,,,100548
RBV-2023-017,Elbow Brook,20881,1,RBV,KN1M2,Riffle,10/1/2023,ABM-RBV,EcoAnalysts,8436.3-17,B. LaVoie,12780,Neoleptophlebia sp.,1141,Larvae,1,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,,,,Ephemeroptera,,,,Leptophlebiidae,,,,Neoleptophlebia,,sp.,,,0
RBV-2023-017,Elbow Brook,20881,1,RBV,KN1M2,Riffle,10/1/2023,ABM-RBV,EcoAnalysts,8436.3-17,B. LaVoie,3686,Nigronia serricornis,750,Larvae,2,N/A,N/A,0,N,N,N,Y,0,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Neuropterida,Megaloptera,,,,Corydalidae,Chauliodinae,,,Nigronia,,Nigronia serricornis,,,115031
